ProductName,Price,Rate,Review,Summary
"Viscose Blend Solid, Self Design Dark Blue Men Dupatta",â‚¹369,5,Nan,A attractive attrire to carry with any set of kurta and paijama  a wow product Thank u! NFC Happy to endorse if possible
"Men & Women Black Canvas, Fabric Belt",â‚¹180,4,Nan,Best
LS2821 Bleed Blue Day and Date Functioning Strap Adult Quartz Analog Watch  - For Men,â‚¹299,5,Nan,"Nice watch.. must buy, worth for cost . I bought it before few months no problem good watch I like it very much"
LCS-8188 TRENDING DAY & DATE FUNCTIONING Analog Watch  - For Men,â‚¹299,5,Nan,Watch is a awesome and beautiful colour black the perfect thank you Flipkart and I hope so you give future best product provide for customer ðŸ™‚ðŸ™‚ðŸ™‚
TW00ZR347 Analog Watch  - For Men,â‚¹599,4,Nan,Top Brand and Great Quality of Steel Design & Looking wise Superb Watch.
38024PP25 Minimalists Analog Watch  - For Men,â‚¹850,5,Nan,"My best brand Fasttrack I like it is nice watch , in good condition packing 5 star nice color tnx Flipkart"
New Combo Of Square Dial Black and White Silicone Strap Analog Watch  - For Men,â‚¹287,3,Nan,Nice both have came safely...  Worth to buy Nice belt and nice look... Nice to buy these products ðŸ‘
77085PP03 Volt Analog Watch  - For Men,â‚¹699,5,Nan,dashing look  with good belt quality and dial also have great design. lt's great deal.
KJR_32 KJR_32 Analog Watch  - For Men,â‚¹209,3,Nan,Not so good product but design was good and colour its like ok ok product and I am giving 3 star because chain is made up of iron and start rusting....
FULL BLACK FANCY DIAL SPORT PU BELT WATCH & KING BRECELET PACK OF 3 Analog Watch  - For Men,â‚¹256,5,Nan,very nice lovely good product I like this
TW0TG7304 Analog Watch  - For Men,â‚¹649,4,Nan,I gifted this to my boyfriend who is in INDIAN AIR FORCE.. It looks stunning and its attractive black dial!! He really likes this one.. The watch goes well with his uniform.. ðŸ˜Šâœ¨
Unique designed professioal and luxury style different 005 Analog Watch  - For Men,â‚¹269,5,Nan,my watch is good and I got it at by time                      ....   ...by your facility                                       this product is stylish and so good I got it so fastly at my home                                                                                                  thanks for my shipping of my order so fastly
DBRW385-DBRWN Day and Date Boy's & Man's Stylish Analog Day & Date Analog Watch  - For Men,â‚¹299,3,Nan,Very nice prodect
1170-BL-BR Unique New Day & Date Analog Watch  - For Men,â‚¹299,5,Nan,"Very nice and must buy product....First of all thank you Flipkart for genuine and fast delivery . No doubt this watch  is superb. Built quality and look beautiful. Dial pretty good and attractive, perfect dial size and strap . There are many companies having similar watches, but I think Fogg is best. I am very happy to have this watch on my wrist. Blue colour gives royal looook!! Thanks"
Stylish Brown Sports Men Watches Multifunctional Luxury Waterproof Modern Digital Watch  - For Men,â‚¹404,5,Nan,"Excellent I loved it and service gave one mask free thanks to Flipkart service.i personally recommend customer take this watch it's look, quality and everything superb.i really like it."
HL-2022 New Trending Full Black Round Waterproof Gym Fitness Freek HL-2022-DTL Digital Watch  - For Men,â‚¹279,5,Nan,I love this watch soo nice it very strong and best fashion  it soo I love this watch ðŸ¥°
LS2917 Mesh Strap All Black Avatar Day and Date Functioning Quartz Analog Watch  - For Men,â‚¹299,5,Nan,This product is really very very impressive and I really liked it. In this range it is made of very good quality and the look is also a premium one. I will really suggest everyone to buy this.
LS2727 Avatar Day and Date Functioning Crocodile Strap Analog Analog Watch  - For Men,â‚¹284,5,Nan,"wonderful -As expected,Limestone has been making Brilliant watches under affordable price.LOOKS CLASSY IN DESIGNWELL DESIGNEDDATE CHANGING SYSTEM SEEMS NICE IN THIS RANGE.FINE SILVER COATING.DELIVERY SERVICE IS EXCELLENT.overall i trust this company since 3 years.u guys keep our trust and makes sincere effort to give  best products."
LS2734 Wolf Gents Exclusive Mesh Strap Analog Analog Watch  - For Men,â‚¹209,5,Nan,Very nice watch . But its strap should be more good . But according to price this is the best watch and its feel is very good . It seems like a premium watch when i wear it .
Printed Men Three Fourths,ƒ??386,5,Nan,Nice product. Value for money ???ø.
Solid Men Three Fourths,ƒ??499,4,Nan,Nice
Self Design Men Three Fourths,ƒ??500,3,Nan,I like the product but i want a pocket at the back also.......
"Solid, Printed Men Three Fourths",ƒ??386,1,Nan,"Quality of the cloth is not good, after one wash cloth tear . Don't buy this. Waste of money."
"Men Formal, Casual Blue Artificial Leather Wallet - Regular Size?ÿ?ÿ(8 Card Slots)",ƒ??280,5,Nan,Good quality products
Men Casual Brown Artificial Leather Wallet - Mini?ÿ?ÿ(5 Card Slots),ƒ??199,5,Nan,Good product @ good price ?????¯?????¯
Men Casual Brown Artificial Leather Money Clip - Mini?ÿ?ÿ(8 Card Slots),ƒ??159,5,Nan,Mobile click photo.. Awesome product..It's best quality..I m happy this purchase..ThanQ flipkart ???????
Men Blue Genuine Leather Wallet - Mini?ÿ?ÿ(6 Card Slots),ƒ??499,5,Nan,"Very  good product Too much space for my money as well as my cards ƒ?‹?2 slots for cash and pouch available for coins.Navy Blue Colour with Geniuine Leather and believe me no threads are coming out .Best thing is lock is available for card compartments so it will never come out .That logo of urban forest is killer on outside. Go for it blindly ...believe me i have done a lot of research before ordering it., It will not go in vain ..Give a like when u are satisfied with this wallet ????ƒ?‹?"
"Men Solid Single Breasted Formal, Wedding Blazer?ÿ?ÿ(Blue)","ƒ??2,299",5,Nan,One f the best blazer in this price range ???must have blazer for ur wardrobe ??????¯
Men Solid Single Breasted Formal Blazer?ÿ?ÿ(Maroon),"ƒ??1,747",1,Nan,Size not perfect
Men Solid Single Breasted Casual Blazer?ÿ?ÿ(Grey),"ƒ??3,199",5,Nan,Really nice..
Men Self Design Single Breasted Casual Blazer?ÿ?ÿ(Yellow),"ƒ??3,199",5,Nan,Really nice..
Men Woven Single Breasted Casual Blazer?ÿ?ÿ(Black),"ƒ??4,979",5,Nan,"Osm quality , need a little bit dry clean....and the colour is not dark grey like in the  picture but it is excellent for winter esp in weddings ....."
Men Self Design Single Breasted Formal Blazer?ÿ?ÿ(Dark Blue),"ƒ??3,249",5,Nan,Nice..
Men Checkered Single Breasted Formal Blazer?ÿ?ÿ(Grey),"ƒ??3,899",5,Nan,Excellent product ???????Genuine Quality Deliver in just 2 days Go for it ???
Men Solid Single Breasted Formal Blazer?ÿ?ÿ(Blue),"ƒ??3,749",4,Nan,Fabric and design is good that to budget friendly go for it
Men Self Design Single Breasted Formal Blazer?ÿ?ÿ(Beige),"ƒ??4,199",5,Nan,Awesome. Fast delivery by FK. Material is good
Men Solid Single Breasted Formal Blazer?ÿ?ÿ(Grey),"ƒ??2,069",5,Nan,Very very nice ??????????
Men Solid Single Breasted Casual Blazer?ÿ?ÿ(Black),"ƒ??1,899",5,Nan,Nice Quality with awesome look and Good Fitting
Men Solid Single Breasted Formal Blazer?ÿ?ÿ(Dark Blue),"ƒ??4,899",5,Nan,Very comfortableGreat fit Don't think too much go for it
"Men Solid Single Breasted Party, Formal Blazer?ÿ?ÿ(Blue)","ƒ??4,079",4,Nan,nice.
Men Self Design Single Breasted Casual Blazer?ÿ?ÿ(Maroon),"ƒ??2,999",4,Nan,Excellent product today I received. Fitting perfectly and quality wise also good at this offer Price.
Men Solid Single Breasted Formal Blazer?ÿ?ÿ(Black),"ƒ??3,249",1,Nan,Very poor quality ???›
Men Solid Single Breasted Casual Blazer?ÿ?ÿ(Orange),"ƒ??3,199",5,Nan,Really nice..
Men Solid Double Breasted Casual Blazer?ÿ?ÿ(Blue),"ƒ??3,039",5,Nan,Awesome ???
Men Checkered Single Breasted Formal Blazer?ÿ?ÿ(Dark Blue),"ƒ??3,249",1,Nan,"Cloth feels like sack, not recommended"
Men Solid Double Breasted Casual Blazer?ÿ?ÿ(Grey),"ƒ??3,039",5,Nan,"Highly recommended....great colour, perfect fit and quality."
"Men Solid Single Breasted Casual, Festive & Wedding Blazer?ÿ?ÿ(Light Blue)","ƒ??1,699",5,Nan,Nice blezzar
Men Self Design Single Breasted Casual Blazer?ÿ?ÿ(Brown),"ƒ??3,479",5,Nan,Good quality
"Men Solid Single Breasted Casual, Formal, Festive & Wedding, Party Blazer?ÿ?ÿ(Dark Blue)","ƒ??1,727",5,Nan,Very nice product ?????????
Men Solid Single Breasted Casual Blazer?ÿ?ÿ(Blue),"ƒ??1,899",5,Nan,Nice Quality with awesome look and Good Fitting
"Men Solid Single Breasted Formal, Wedding Blazer?ÿ?ÿ(Brown)","ƒ??2,199",5,Nan,One f the best blazer in this price range ???must have blazer for ur wardrobe ??????¯
"Men Solid Single Breasted Festive, Party, Wedding Blazer?ÿ?ÿ(Black)","ƒ??1,839",1,Nan,vendor is not interested to do business.Frankly do not order. internally its send me wrong size and color.@flipkart kindly Report this vendor.you should ban on this vendors.pathetic too much pathetic
Men Printed Bandhgala Party Blazer?ÿ?ÿ(Multicolor),"ƒ??1,782",5,Nan,Good
Men Checkered Double Breasted Formal Blazer?ÿ?ÿ(Blue),"ƒ??2,999",5,Nan,Best
Men Checkered Single Breasted Formal Blazer?ÿ?ÿ(Multicolor),"ƒ??4,366",1,Nan,"Look is nice, but I don't like febric"
"Men Solid Single Breasted Wedding, Casual, Festive Blazer?ÿ?ÿ(Blue)",ƒ??749,5,Nan,Nice blazer
"Men Solid Single Breasted Formal, Wedding Blazer?ÿ?ÿ(Black)","ƒ??2,299",5,Nan,One f the best blazer in this price range ???must have blazer for ur wardrobe ??????¯
"Men Solid Single Breasted Casual, Festive, Formal, Festive & Wedding, Party, Wedding Blazer?ÿ?ÿ(Blue)","ƒ??1,529",5,Nan,It's perfect ???
Men Solid Single Breasted Casual Blazer?ÿ?ÿ(Purple),"ƒ??3,039",5,Nan,Really nice..
"Men Solid Single Breasted Casual, Wedding Blazer?ÿ?ÿ(Black)","ƒ??1,471",4,Nan,so good
"Men Solid Single Breasted Casual, Festive, Festive & Wedding, Formal, Party, Wedding Blazer?ÿ?ÿ(Dark Blue)","ƒ??1,529",5,Nan,Nice fit
Men Solid Single Breasted Festive & Wedding Blazer?ÿ?ÿ(Blue),"ƒ??1,719",4,Nan,Quality is to good
Men Cargos,ƒ??499,4,Nan,"Nice product, I love it , but when I wear it the pockets shows it's the tailored fault but beside this all good"
Pack of 3 Solid Men Multicolor Bermuda Shorts,ƒ??395,5,Nan,Very comfortable... Quality is tooo gd??ø
"Pack of 2 Printed Men Dark Blue, Blue Bermuda Shorts",ƒ??460,4,Nan,So light and comfort but narrow is very slim and small pocket.4 star only
"Pack of 2 Solid Men Black, Blue Casual Shorts",ƒ??319,4,Nan,"Well It's a good pair of shorts at a very reasonable price.Fabric Quality is good, as compared to price.shorts are comfortable for daily use, won't recommend them for sports.I am 5ft 11inches and correct size for me is 'M'.."
"Pack of 2 Solid Men Dark Grey, Grey Casual Shorts",ƒ??319,4,Nan,"Well It's a good pair of shorts at a very reasonable price.Fabric Quality is good, as compared to price.shorts are comfortable for daily use, won't recommend them for sports.I am 5ft 11inches and correct size for me is 'M'.."
Men Graphic Print Round Neck White T-Shirt,ƒ??269,5,Nan,This product is very good yaar ??ø??ø????ƒ?‹???????????¯
Men Graphic Print Round Neck Black T-Shirt,ƒ??269,5,Nan,This product is very good yaar ??ø??ø????ƒ?‹???????????¯
"SAMSUNG 28 L Convection & Grill Microwave OvenÂ Â (MC28A5013AK, Black)","â‚¹10,890",5,Excellent,"well received product in vwry good condition... midel us as specified... technician called today... said he will be coming today itself for installation and presentation... will update in future .. Got it for a very good deal... Thank you Flipkartupdate after two days- Tecnician came , he was polite and know what he was doing... he showed all oven can do and answers everything with a smile...... Thanks Flipkart and Samsung....yes this has OTG and it comes with convection microwave and a ..."
"SAMSUNG 28 L Convection Microwave OvenÂ Â (MC28A5025VP, Black with Pattern)","â‚¹14,190",5,Excellent,Its a very good product with almost all useful features. Its safe to use also. Even my 15 years daughter can handle it.
"IFB 23 L Convection Microwave OvenÂ Â (23SC3, Silver)","â‚¹9,499",4,Great Microwave!,"The IFB 23SC3 23 Litres is a medium-sized microwave with Grill and Convection capabilities. Ideal for a small-sized family.Pros:1. Micro+Grill+Convection.2. Steam clean.3. Good looks.4. Free microwave safe cookware and cookbook.Cons:1. Slightly complex to use. (But once you get used to it, it should be okay).2. Cavity is slightly small.3. Bad product demo by IFB executive. Also had to wait about a week for the guy to show up. So IFB service might be bad overall.I needed a microwa..."
"LG 20 L Solo Microwave OvenÂ Â (MS2043DB, Black)","â‚¹5,990",4,Delightful,"Nice microwave, compact n user friendly only timer setting could have been easier to do as if we have to set for 2 mins n 40 seconds u need to press 1 min button twice n then 10 sec button 4 times... the electronic knob control to adjust timer would have been nicer n one touch too."
"BAJAJ 17 L Solo Microwave OvenÂ Â (1701MT, White)","â‚¹4,498",4,Nice product,"Awesome microwave within a perfect price.I am using it for last 13 days and I must say that,this is working perfectly good.My only advice to all of you specially who were going to use the microwave for the 1 st time,that stricly avoid any kind of metal to use in it,though it is clearly written in the book comes with it,but after everything I want to warn you that don't use any kind of metal to avoid any of temporary/permanent damaged.Except this,everything is just fantastic."
"SAMSUNG 23 L Solo Microwave OvenÂ Â (MS23A301TAK, Black)","â‚¹6,099",4,Excellent,"Can proudly be compared to : IFB / onida / LG I am proud to declare that inspite of having my elders in my joint family i got the opportunity to take an important decision of buying an microwave oven.And to flipkart for providing an excellent offer on this microwave-oven. MERITS : 1) Very easy to use even for the beginners who have never even had one in his/her house uptil    now. (ME) 2) Very quickly , can learn how to use, without any guide.DEMERITS: 1) The only disadvantage i see ..."
"Thomson Kitchen Master Pro+ MX03 750 W Juicer Mixer Grinder (6 Jars, Grey)","â‚¹2,709",5,Terrific purchase,"Flipkart just delivered it within 3 days. Fastest delivery with good packing.All 6 jars look good and feel sturdy. Machine size is medium, and light. Operating sound is lower than other mixers. There is no pulse mode though.Power indicator light on mixer is great but no indication markers for 3 power levels.Both mini plastic jars have same blender blades, one grinding blade would have been great.Chutney jar with 400ml capacity is totally awesome.2 years warranty really makes it a..."
